NUMBER OF OBSERVATIONS								
1621							
DAY	MONTH	YEAR	RAIN	PE	SOIL_VWC	GWL	ABS	
14	4	2018	8.79E-05	1.963333333	0.454	-9999	0	
15	4	2018	0.605326951	1.963333333	0.441	-9999	0	
16	4	2018	0.000440207	1.963333333	0.428	-9999	0	
17	4	2018	0.000194056	1.963333333	0.451	-9999	0	
18	4	2018	0	1.963333333	0.417	-9999	0	
19	4	2018	0	1.963333333	0.372	-9999	0	
20	4	2018	0	1.963333333	0.387	19	0	
21	4	2018	0.011299754	1.963333333	0.376	-9999	0	
22	4	2018	0.058587082	1.963333333	0.382	-9999	0	
23	4	2018	0	1.963333333	0.343	-9999	0	
24	4	2018	1.465830564	1.963333333	0.344	-9999	0	
25	4	2018	1.366590142	1.963333333	0.351	-9999	0	
26	4	2018	0.857878327	1.963333333	0.34	-9999	0	
27	4	2018	9.546051025	1.963333333	0.355	-9999	0	
28	4	2018	0.895644546	1.963333333	0.434	-9999	0	
29	4	2018	7.003732681	1.963333333	0.399	-9999	0	
30	4	2018	7.970947266	1.963333333	0.459	-9999	0	
1	5	2018	0.003989676	3.306451613	0.426	-9999	0	
2	5	2018	4.305574417	3.306451613	0.437	-9999	0	
3	5	2018	0.014048424	3.306451613	0.418	-9999	0	
4	5	2018	0	3.306451613	0.411	-9999	0	
5	5	2018	8.83E-05	3.306451613	0.39	-9999	0	
6	5	2018	0	3.306451613	0.388	-9999	0	
7	5	2018	0	3.306451613	0.368	-9999	0	
8	5	2018	0.001462483	3.306451613	0.367	-9999	0	
9	5	2018	0.119728036	3.306451613	0.358	-9999	0	
10	5	2018	0.069670223	3.306451613	0.339	-9999	0	
11	5	2018	0	3.306451613	0.321	-9999	0	
12	5	2018	10.16135979	3.306451613	0.339	-9999	0	
13	5	2018	0.000920187	3.306451613	0.423	-9999	0	
14	5	2018	0.000236917	3.306451613	0.409	-9999	0	
15	5	2018	0	3.306451613	0.348	-9999	0	
16	5	2018	0	3.306451613	0.364	-9999	0	
17	5	2018	6.42E-05	3.306451613	0.344	-9999	0	
18	5	2018	0	3.306451613	0.341	-9999	0	
19	5	2018	0	3.306451613	0.317	-9999	0	
20	5	2018	0	3.306451613	0.325	-9999	0	
21	5	2018	0	3.306451613	0.309	-9999	0	
22	5	2018	0	3.306451613	0.309	19.1	0	
23	5	2018	0.013207639	3.306451613	0.293	-9999	0	
24	5	2018	4.980276108	3.306451613	0.316	-9999	0	
25	5	2018	0.691687465	3.306451613	0.368	-9999	0	
26	5	2018	0.234129682	3.306451613	0.346	-9999	0	
27	5	2018	0.019849915	3.306451613	0.331	-9999	0	
28	5	2018	0.026572686	3.306451613	0.328	-9999	0	
29	5	2018	7.127020359	3.306451613	0.303	-9999	0	
30	5	2018	0.0779709	3.306451613	0.39	-9999	0	
31	5	2018	0.06819503	3.306451613	0.384	-9999	0	
1	6	2018	3.16862011	3.4	0.376	-9999	0	
2	6	2018	0.077893272	3.4	0.374	-9999	0	
3	6	2018	0.093547978	3.4	0.357	-9999	0	
4	6	2018	0.005362368	3.4	0.354	-9999	0	
5	6	2018	0.001725712	3.4	0.327	-9999	0	
6	6	2018	0.064651176	3.4	0.346	-9999	0	
7	6	2018	0.002059333	3.4	0.327	-9999	0	
8	6	2018	0	3.4	0.333	-9999	0	
9	6	2018	0.760308087	3.4	0.311	-9999	0	
10	6	2018	0.071482576	3.4	0.314	-9999	0	
11	6	2018	0.0008691	3.4	0.304	-9999	0	
12	6	2018	0.013772103	3.4	0.291	-9999	0	
13	6	2018	0.002475731	3.4	0.28	-9999	0	
14	6	2018	0	3.4	0.293	-9999	0	
15	6	2018	0.017900309	3.4	0.288	-9999	0	
16	6	2018	0.030485215	3.4	0.275	-9999	0	
17	6	2018	0.720599174	3.4	0.269	-9999	0	
18	6	2018	4.46E-05	3.4	0.288	-9999	0	
19	6	2018	0	3.4	0.29	-9999	0	
20	6	2018	0	3.4	0.272	-9999	0	
21	6	2018	0.000105934	3.4	0.27	-9999	0	
22	6	2018	2.34E-05	3.4	0.257	18.35	0	
23	6	2018	0	3.4	0.244	-9999	0	
24	6	2018	0	3.4	0.263	-9999	0	
25	6	2018	0	3.4	0.26	-9999	0	
26	6	2018	0	3.4	0.251	-9999	0	
27	6	2018	0	3.4	0.246	-9999	0	
28	6	2018	0.001158187	3.4	0.235	-9999	0	
29	6	2018	0	3.4	0.234	-9999	0	
30	6	2018	0	3.4	0.227	-9999	0	
1	7	2018	0	4.419354839	0.217	-9999	0	
2	7	2018	0	4.419354839	0.209	-9999	0	
3	7	2018	0	4.419354839	0.204	-9999	0	
4	7	2018	0	4.419354839	0.216	-9999	0	
5	7	2018	8.17E-05	4.419354839	0.208	-9999	0	
6	7	2018	0	4.419354839	0.199	-9999	0	
7	7	2018	0	4.419354839	0.209	-9999	0	
8	7	2018	0.004932835	4.419354839	0.2	-9999	0	
9	7	2018	0	4.419354839	0.201	-9999	0	
10	7	2018	0	4.419354839	0.203	-9999	0	
11	7	2018	2.85E-05	4.419354839	0.198	-9999	0	
12	7	2018	0	4.419354839	0.193	-9999	0	
13	7	2018	0	4.419354839	0.198	-9999	0	
14	7	2018	0	4.419354839	0.196	-9999	0	
15	7	2018	0	4.419354839	0.187	-9999	0	
16	7	2018	0	4.419354839	0.182	-9999	0	
17	7	2018	0	4.419354839	0.188	17.61	0	
18	7	2018	7.82E-05	4.419354839	0.186	-9999	0	
19	7	2018	0.014248523	4.419354839	0.175	-9999	0	
20	7	2018	0.02622195	4.419354839	0.182	-9999	0	
21	7	2018	0	4.419354839	0.185	-9999	0	
22	7	2018	0	4.419354839	0.187	-9999	0	
23	7	2018	0	4.419354839	0.188	-9999	0	
24	7	2018	0	4.419354839	0.189	-9999	0	
25	7	2018	0	4.419354839	0.184	-9999	0	
26	7	2018	0.060477894	4.419354839	0.175	-9999	0	
27	7	2018	15.80497265	4.419354839	0.193	-9999	0	
28	7	2018	0.798108518	4.419354839	0.261	-9999	0	
29	7	2018	3.168313026	4.419354839	0.27	-9999	0	
30	7	2018	14.6888504	4.419354839	0.3	-9999	0	
31	7	2018	0.005795453	4.419354839	0.293	-9999	0	
1	8	2018	0.01421205	3.064516129	0.282	-9999	0	
2	8	2018	0	3.064516129	0.276	-9999	0	
3	8	2018	0	3.064516129	0.267	-9999	0	
4	8	2018	0	3.064516129	0.26	-9999	0	
5	8	2018	0	3.064516129	0.238	-9999	0	
6	8	2018	0	3.064516129	0.242	-9999	0	
7	8	2018	5.22315073	3.064516129	0.236	-9999	0	
8	8	2018	0.408239812	3.064516129	0.274	-9999	0	
9	8	2018	17.50489426	3.064516129	0.287	-9999	0	
10	8	2018	11.74173737	3.064516129	0.356	-9999	0	
11	8	2018	1.416408062	3.064516129	0.347	-9999	0	
12	8	2018	3.024233341	3.064516129	0.348	-9999	0	
13	8	2018	0.435239911	3.064516129	0.367	-9999	0	
14	8	2018	2.15E-05	3.064516129	0.35	-9999	0	
15	8	2018	0.041508868	3.064516129	0.329	-9999	0	
16	8	2018	8.621855736	3.064516129	0.363	-9999	0	
17	8	2018	0.001149982	3.064516129	0.375	16.83	0	
18	8	2018	0.001834864	3.064516129	0.373	-9999	0	
19	8	2018	0	3.064516129	0.338	-9999	0	
20	8	2018	0.431607962	3.064516129	0.331	-9999	0	
21	8	2018	0.007549	3.064516129	0.309	-9999	0	
22	8	2018	0.116938375	3.064516129	0.306	-9999	0	
23	8	2018	1.069915533	3.064516129	0.309	-9999	0	
24	8	2018	1.379128218	3.064516129	0.288	-9999	0	
25	8	2018	0.034014933	3.064516129	0.301	-9999	0	
26	8	2018	8.183258057	3.064516129	0.339	-9999	0	
27	8	2018	0.001712317	3.064516129	0.354	-9999	0	
28	8	2018	2.280820131	3.064516129	0.326	-9999	0	
29	8	2018	1.353112936	3.064516129	0.349	-9999	0	
30	8	2018	0.009240396	3.064516129	0.324	-9999	0	
31	8	2018	0.000115251	3.064516129	0.317	-9999	0	
1	9	2018	0	2.28	0.289	-9999	0	
2	9	2018	0.073368832	2.28	0.296	-9999	0	
3	9	2018	0	2.28	0.303	-9999	0	
4	9	2018	3.265632629	2.28	0.298	-9999	0	
5	9	2018	0.147995979	2.28	0.295	-9999	0	
6	9	2018	2.314932108	2.28	0.285	-9999	0	
7	9	2018	0.000343009	2.28	0.287	-9999	0	
8	9	2018	0.009040904	2.28	0.282	-9999	0	
9	9	2018	8.82E-05	2.28	0.285	-9999	0	
10	9	2018	0	2.28	0.273	-9999	0	
11	9	2018	9.612399101	2.28	0.302	-9999	0	
12	9	2018	0.038072281	2.28	0.335	-9999	0	
13	9	2018	6.89E-05	2.28	0.328	-9999	0	
14	9	2018	0.000329733	2.28	0.305	-9999	0	
15	9	2018	0.001829931	2.28	0.308	-9999	0	
16	9	2018	0	2.28	0.274	-9999	0	
17	9	2018	0	2.28	0.276	-9999	0	
18	9	2018	3.07E-05	2.28	0.271	-9999	0	
19	9	2018	0.081788078	2.28	0.257	-9999	0	
20	9	2018	1.950055003	2.28	0.262	-9999	0	
21	9	2018	0.6342839	2.28	0.276	-9999	0	
22	9	2018	5.146168232	2.28	0.248	-9999	0	
23	9	2018	5.002840519	2.28	0.295	-9999	0	
24	9	2018	0.013201619	2.28	0.308	-9999	0	
25	9	2018	0	2.28	0.298	16	0	
26	9	2018	3.48E-05	2.28	0.29	-9999	0	
27	9	2018	0	2.28	0.277	-9999	0	
28	9	2018	0	2.28	0.262	-9999	0	
29	9	2018	5.86E-05	2.28	0.251	-9999	0	
30	9	2018	0.000740361	2.28	0.25	-9999	0	
1	10	2018	0.029572692	1.274193548	0.242	-9999	0	
2	10	2018	0.001432923	1.274193548	0.236	-9999	0	
3	10	2018	0.014933572	1.274193548	0.233	-9999	0	
4	10	2018	0.089741975	1.274193548	0.234	-9999	0	
5	10	2018	0.012463168	1.274193548	0.25	-9999	0	
6	10	2018	7.478486061	1.274193548	0.269	-9999	0	
7	10	2018	0.001345535	1.274193548	0.292	-9999	0	
8	10	2018	0.012587896	1.274193548	0.293	-9999	0	
9	10	2018	0.002737263	1.274193548	0.268	-9999	0	
10	10	2018	0.227949455	1.274193548	0.268	-9999	0	
11	10	2018	0.625937819	1.274193548	0.248	-9999	0	
12	10	2018	0.000470027	1.274193548	0.274	-9999	0	
13	10	2018	0.345205218	1.274193548	0.268	-9999	0	
14	10	2018	13.4383955	1.274193548	0.264	-9999	0	
15	10	2018	0.17521742	1.274193548	0.35	-9999	0	
16	10	2018	0.017318262	1.274193548	0.348	15.54	0	
17	10	2018	0.305949777	1.274193548	0.325	-9999	0	
18	10	2018	0.008409645	1.274193548	0.338	-9999	0	
19	10	2018	0.071748123	1.274193548	0.325	-9999	0	
20	10	2018	8.27E-05	1.274193548	0.311	-9999	0	
21	10	2018	0.523319244	1.274193548	0.31	-9999	0	
22	10	2018	0.001649021	1.274193548	0.3	-9999	0	
23	10	2018	0.000715416	1.274193548	0.291	-9999	0	
24	10	2018	0.075077035	1.274193548	0.281	-9999	0	
25	10	2018	0.117984712	1.274193548	0.286	-9999	0	
26	10	2018	0.242373481	1.274193548	0.265	-9999	0	
27	10	2018	4.726631641	1.274193548	0.271	-9999	0	
28	10	2018	0.965426922	1.274193548	0.293	-9999	0	
29	10	2018	1.233169317	1.274193548	0.289	-9999	0	
30	10	2018	2.135318518	1.274193548	0.292	-9999	0	
31	10	2018	10.26562881	1.274193548	0.298	-9999	0	
1	11	2018	6.86936903	0.59	0.341	-9999	0	
2	11	2018	0.020548793	0.59	0.362	-9999	0	
3	11	2018	0.000875602	0.59	0.338	-9999	0	
4	11	2018	0.03126543	0.59	0.33	-9999	0	
5	11	2018	0.093386769	0.59	0.343	-9999	0	
6	11	2018	1.338413477	0.59	0.324	-9999	0	
7	11	2018	0.201795623	0.59	0.342	-9999	0	
8	11	2018	0.083555385	0.59	0.331	-9999	0	
9	11	2018	7.136510849	0.59	0.351	-9999	0	
10	11	2018	16.45512581	0.59	0.384	-9999	0	
11	11	2018	0.040190354	0.59	0.367	-9999	0	
12	11	2018	0.080560543	0.59	0.355	-9999	0	
13	11	2018	0.009879578	0.59	0.367	-9999	0	
14	11	2018	0.09486109	0.59	0.364	-9999	0	
15	11	2018	0.277341723	0.59	0.389	-9999	0	
16	11	2018	0.569288254	0.59	0.382	14.93	0							
