NUMBER OF OBSERVATIONS							
9775							
DAY	MONTH	YEAR	RAIN	PET	SOIL_VWC	GWL	ABS
4	9	2012	0.08131025	2.163333333	-9999	-9999	0
5	9	2012	0	2.163333333	-9999	-9999	0
6	9	2012	0	2.163333333	-9999	-9999	0
7	9	2012	0	2.163333333	-9999	-9999	0
8	9	2012	0.074804924	2.163333333	-9999	-9999	0
9	9	2012	0.000145049	2.163333333	-9999	-9999	0
10	9	2012	0.85546416	2.163333333	-9999	-9999	0
11	9	2012	0.018500954	2.163333333	-9999	-9999	0
12	9	2012	6.323737144	2.163333333	-9999	-9999	0
13	9	2012	0.018698579	2.163333333	-9999	-9999	0
14	9	2012	0.000887074	2.163333333	-9999	-9999	0
15	9	2012	0	2.163333333	-9999	-9999	0
16	9	2012	0.074593402	2.163333333	-9999	-9999	0
17	9	2012	0	2.163333333	-9999	-9999	0
18	9	2012	0.000639924	2.163333333	-9999	-9999	0
19	9	2012	0.002183197	2.163333333	-9999	15.4	0
20	9	2012	0.000201836	2.163333333	-9999	-9999	0
21	9	2012	2.075950384	2.163333333	-9999	-9999	0
22	9	2012	0.084463626	2.163333333	-9999	-9999	0
23	9	2012	17.376688	2.163333333	-9999	-9999	0
24	9	2012	4.327877998	2.163333333	-9999	-9999	0
25	9	2012	2.714911699	2.163333333	-9999	-9999	0
26	9	2012	3.751328945	2.163333333	-9999	-9999	0
27	9	2012	0.735221386	2.163333333	-9999	-9999	0
28	9	2012	2.411436796	2.163333333	-9999	-9999	0
29	9	2012	0.008469343	2.163333333	-9999	-9999	0
30	9	2012	3.544739008	2.163333333	-9999	-9999	0
1	10	2012	2.802983522	1.080645161	-9999	-9999	0
2	10	2012	1.083227277	1.080645161	-9999	-9999	0
3	10	2012	3.659238338	1.080645161	-9999	-9999	0
4	10	2012	13.00132656	1.080645161	-9999	-9999	0
5	10	2012	13.93432808	1.080645161	-9999	-9999	0
6	10	2012	0.111326165	1.080645161	-9999	-9999	0
7	10	2012	0.088293143	1.080645161	-9999	-9999	0
8	10	2012	0.114659153	1.080645161	-9999	-9999	0
9	10	2012	0.000306669	1.080645161	-9999	-9999	0
10	10	2012	4.73E-05	1.080645161	-9999	-9999	0
11	10	2012	4.534749508	1.080645161	-9999	-9999	0
12	10	2012	0.268165022	1.080645161	-9999	-9999	0
13	10	2012	0.238236248	1.080645161	-9999	-9999	0
14	10	2012	1.42009449	1.080645161	-9999	-9999	0
15	10	2012	1.599401355	1.080645161	-9999	-9999	0
16	10	2012	5.899695873	1.080645161	-9999	-9999	0
17	10	2012	2.20118928	1.080645161	-9999	-9999	0
18	10	2012	1.624013424	1.080645161	-9999	-9999	0
19	10	2012	7.2272892	1.080645161	-9999	-9999	0
20	10	2012	7.624351978	1.080645161	-9999	-9999	0
21	10	2012	2.310316563	1.080645161	-9999	-9999	0
22	10	2012	0.145514071	1.080645161	-9999	-9999	0
23	10	2012	0.086784229	1.080645161	-9999	-9999	0
24	10	2012	0.258396149	1.080645161	-9999	-9999	0
25	10	2012	0.07980419	1.080645161	-9999	-9999	0
26	10	2012	4.355930805	1.080645161	-9999	-9999	0
27	10	2012	6.939990044	1.080645161	-9999	-9999	0
28	10	2012	2.982436657	1.080645161	-9999	-9999	0
29	10	2012	0.582243383	1.080645161	-9999	-9999	0
30	10	2012	0.072124913	1.080645161	-9999	15.44	0
31	10	2012	6.666650772	1.080645161	-9999	-9999	0
1	11	2012	0.656362176	0.576666667	-9999	-9999	0
2	11	2012	0.132921562	0.576666667	-9999	-9999	0
3	11	2012	2.918587208	0.576666667	-9999	-9999	0
4	11	2012	10.025383	0.576666667	-9999	-9999	0
5	11	2012	0.113565393	0.576666667	-9999	-9999	0
6	11	2012	1.047457576	0.576666667	-9999	-9999	0
7	11	2012	0.009600402	0.576666667	-9999	-9999	0
8	11	2012	0	0.576666667	-9999	-9999	0
9	11	2012	0.744453311	0.576666667	-9999	-9999	0
10	11	2012	0.480596185	0.576666667	-9999	-9999	0
11	11	2012	0.00349481	0.576666667	-9999	-9999	0
12	11	2012	2.540868044	0.576666667	-9999	-9999	0
13	11	2012	0.035306226	0.576666667	-9999	-9999	0
14	11	2012	0.216618761	0.576666667	-9999	-9999	0
15	11	2012	0.008659863	0.576666667	-9999	-9999	0
16	11	2012	0.28242299	0.576666667	-9999	-9999	0
17	11	2012	0.147263512	0.576666667	-9999	-9999	0
18	11	2012	0.106247179	0.576666667	-9999	-9999	0
19	11	2012	0.74254936	0.576666667	-9999	-9999	0
20	11	2012	0.268878996	0.576666667	-9999	-9999	0
21	11	2012	4.313464642	0.576666667	-9999	-9999	0
22	11	2012	5.98962307	0.576666667	-9999	-9999	0
23	11	2012	0.175802201	0.576666667	-9999	-9999	0
24	11	2012	9.214896202	0.576666667	-9999	-9999	0
25	11	2012	4.440748215	0.576666667	-9999	-9999	0
26	11	2012	6.618787289	0.576666667	-9999	-9999	0
27	11	2012	1.325118423	0.576666667	-9999	16.61	0
28	11	2012	0.891895294	0.576666667	-9999	-9999	0
29	11	2012	0.010460123	0.576666667	-9999	-9999	0
30	11	2012	0	0.576666667	-9999	-9999	0
1	12	2012	0.994294286	0.396774194	-9999	-9999	0
2	12	2012	4.918577194	0.396774194	-9999	-9999	0
3	12	2012	0.18853125	0.396774194	-9999	-9999	0
4	12	2012	2.745249271	0.396774194	-9999	-9999	0
5	12	2012	0	0.396774194	-9999	-9999	0
6	12	2012	0.725123823	0.396774194	-9999	-9999	0
7	12	2012	10.85078526	0.396774194	-9999	-9999	0
8	12	2012	1.31121707	0.396774194	-9999	-9999	0
9	12	2012	0.237042829	0.396774194	-9999	-9999	0
10	12	2012	0.69963783	0.396774194	-9999	-9999	0
11	12	2012	0	0.396774194	-9999	-9999	0
12	12	2012	0	0.396774194	-9999	-9999	0
13	12	2012	0.420699388	0.396774194	-9999	-9999	0
14	12	2012	7.495163918	0.396774194	-9999	-9999	0
15	12	2012	0.286164284	0.396774194	-9999	-9999	0
16	12	2012	0.149934024	0.396774194	-9999	-9999	0
17	12	2012	0.492969543	0.396774194	-9999	-9999	0
18	12	2012	0.104684733	0.396774194	-9999	17.75	0
19	12	2012	6.644583702	0.396774194	-9999	-9999	0
20	12	2012	7.14942503	0.396774194	-9999	-9999	0
21	12	2012	3.325716496	0.396774194	-9999	-9999	0
22	12	2012	10.7420578	0.396774194	-9999	-9999	0
23	12	2012	4.037724972	0.396774194	-9999	-9999	0
24	12	2012	3.073919773	0.396774194	-9999	-9999	0
25	12	2012	6.483462811	0.396774194	-9999	-9999	0
26	12	2012	3.152592897	0.396774194	-9999	-9999	0
27	12	2012	8.321426392	0.396774194	-9999	-9999	0
28	12	2012	2.00372386	0.396774194	-9999	-9999	0
29	12	2012	0.738482535	0.396774194	-9999	-9999	0
30	12	2012	0.172072992	0.396774194	-9999	-9999	0
31	12	2012	3.378892899	0.396774194	-9999	-9999	0
1	1	2013	0.014660991	0.374193548	-9999	-9999	0
2	1	2013	2.246803284	0.374193548	-9999	-9999	0
3	1	2013	0.017343961	0.374193548	-9999	-9999	0
4	1	2013	0.233242065	0.374193548	-9999	-9999	0
5	1	2013	0.128684029	0.374193548	-9999	-9999	0
6	1	2013	0.223262668	0.374193548	-9999	-9999	0
7	1	2013	0.018696889	0.374193548	-9999	-9999	0
8	1	2013	3.260508776	0.374193548	-9999	-9999	0
9	1	2013	0.0289439	0.374193548	-9999	-9999	0
10	1	2013	0.492023259	0.374193548	-9999	-9999	0
11	1	2013	0.061592728	0.374193548	-9999	-9999	0
12	1	2013	0.036321811	0.374193548	-9999	-9999	0
13	1	2013	0	0.374193548	-9999	-9999	0
14	1	2013	0	0.374193548	-9999	-9999	0
15	1	2013	0	0.374193548	-9999	-9999	0
16	1	2013	0	0.374193548	-9999	-9999	0
17	1	2013	0	0.374193548	-9999	-9999	0
18	1	2013	0	0.374193548	-9999	-9999	0
19	1	2013	0	0.374193548	-9999	-9999	0
20	1	2013	0	0.374193548	-9999	-9999	0
21	1	2013	0	0.374193548	-9999	-9999	0
22	1	2013	8.04845047	0.374193548	-9999	-9999	0
23	1	2013	4.715114594	0.374193548	-9999	-9999	0
24	1	2013	0	0.374193548	-9999	-9999	0
25	1	2013	0	0.374193548	-9999	-9999	0
26	1	2013	11.01599503	0.374193548	-9999	-9999	0
27	1	2013	0.748274803	0.374193548	-9999	-9999	0
28	1	2013	1.445865154	0.374193548	-9999	-9999	0
29	1	2013	5.758051395	0.374193548	-9999	20.42	0
30	1	2013	1.84167397	0.374193548	-9999	-9999	0
31	1	2013	1.971511602	0.374193548	-9999	-9999	0
1	2	2013	1.244082451	0.6	-9999	-9999	0
2	2	2013	0.358444363	0.6	-9999	-9999	0
3	2	2013	0.085016429	0.6	-9999	-9999	0
4	2	2013	2.091427326	0.6	-9999	-9999	0
5	2	2013	2.934902668	0.6	-9999	-9999	0
6	2	2013	2.24932766	0.6	-9999	-9999	0
7	2	2013	0.004717106	0.6	-9999	-9999	0
8	2	2013	1.53578949	0.6	-9999	-9999	0
9	2	2013	2.924464226	0.6	-9999	-9999	0
10	2	2013	5.165460587	0.6	-9999	-9999	0
11	2	2013	0.416067898	0.6	-9999	-9999	0
12	2	2013	0	0.6	-9999	-9999	0
13	2	2013	10.15291977	0.6	-9999	-9999	0
14	2	2013	0.372895837	0.6	-9999	-9999	0
15	2	2013	0.102287397	0.6	-9999	-9999	0
16	2	2013	0.081183247	0.6	-9999	-9999	0
17	2	2013	0.000317907	0.6	-9999	-9999	0
18	2	2013	0.023700852	0.6	-9999	-9999	0
19	2	2013	0.203385487	0.6	-9999	-9999	0
20	2	2013	0.00040673	0.6	-9999	-9999	0
21	2	2013	0.001789705	0.6	-9999	-9999	0
22	2	2013	0.052748062	0.6	-9999	-9999	0
23	2	2013	0.087812707	0.6	-9999	-9999	0
24	2	2013	0.159579009	0.6	-9999	-9999	0
25	2	2013	0.237634122	0.6	-9999	-9999	0
26	2	2013	0.204556197	0.6	-9999	-9999	0
27	2	2013	0.000170024	0.6	-9999	21.27	0
28	2	2013	0.339963585	0.6	-9999	-9999	0
1	3	2013	0.071970366	0.941935484	-9999	-9999	0
2	3	2013	0.001067007	0.941935484	-9999	-9999	0
3	3	2013	0.000279179	0.941935484	-9999	-9999	0
4	3	2013	0.071283951	0.941935484	-9999	-9999	0
5	3	2013	0.025551744	0.941935484	-9999	-9999	0
6	3	2013	0.875613511	0.941935484	-9999	-9999	0
7	3	2013	2.747360945	0.941935484	-9999	-9999	0
8	3	2013	8.527282715	0.941935484	-9999	-9999	0
9	3	2013	9.861977577	0.941935484	-9999	-9999	0
10	3	2013	0	0.941935484	-9999	-9999	0
11	3	2013	0	0.941935484	-9999	-9999	0
12	3	2013	1.623170137	0.941935484	-9999	-9999	0
13	3	2013	1.254749894	0.941935484	-9999	-9999	0
14	3	2013	1.93469131	0.941935484	-9999	-9999	0
15	3	2013	1.115064859	0.941935484	-9999	-9999	0
16	3	2013	1.081465602	0.941935484	-9999	-9999	0
17	3	2013	0.434414446	0.941935484	-9999	-9999	0
18	3	2013	0.089225151	0.941935484	-9999	-9999	0
19	3	2013	0.294333547	0.941935484	-9999	-9999	0
20	3	2013	0.05094137	0.941935484	-9999	-9999	0
21	3	2013	0.00404705	0.941935484	-9999	-9999	0
22	3	2013	0.254472554	0.941935484	-9999	21.42	0
23	3	2013	0	0.941935484	-9999	-9999	0
24	3	2013	0	0.941935484	-9999	-9999	0
25	3	2013	3.077570915	0.941935484	-9999	-9999	0
26	3	2013	1.936589956	0.941935484	-9999	-9999	0
27	3	2013	1.349291325	0.941935484	-9999	-9999	0
28	3	2013	0.176849604	0.941935484	-9999	-9999	0
29	3	2013	0.025050752	0.941935484	-9999	-9999	0
30	3	2013	0.053411715	0.941935484	-9999	-9999	0
31	3	2013	0.007259788	0.941935484	-9999	-9999	0
1	4	2013	0.071876012	0.973333333	-9999	-9999	0
2	4	2013	0.000250999	0.973333333	-9999	-9999	0
3	4	2013	0.007261097	0.973333333	-9999	-9999	0
4	4	2013	0.501815736	0.973333333	-9999	-9999	0
5	4	2013	0.101071164	0.973333333	-9999	-9999	0
6	4	2013	0.073147006	0.973333333	-9999	-9999	0
7	4	2013	7.72E-05	0.973333333	-9999	-9999	0
8	4	2013	0.071287587	0.973333333	-9999	-9999	0
9	4	2013	0.003371552	0.973333333	-9999	-9999	0
10	4	2013	5.007064819	0.973333333	-9999	-9999	0
11	4	2013	0.934462428	0.973333333	-9999	-9999	0
12	4	2013	4.725364208	0.973333333	-9999	-9999	0
13	4	2013	3.174566507	0.973333333	-9999	-9999	0
14	4	2013	0.023606414	0.973333333	-9999	-9999	0
15	4	2013	0.000720357	0.973333333	-9999	-9999	0
16	4	2013	0.060166784	0.973333333	-9999	-9999	0
17	4	2013	0.000385251	0.973333333	-9999	-9999	0
18	4	2013	1.608989835	0.973333333	-9999	-9999	0
19	4	2013	0.918545187	0.973333333	-9999	-9999	0
20	4	2013	0.072701596	0.973333333	-9999	-9999	0
21	4	2013	0	0.973333333	-9999	-9999	0
22	4	2013	0.000111379	0.973333333	-9999	-9999	0
23	4	2013	0	0.973333333	-9999	-9999	0
24	4	2013	0.259702086	0.973333333	-9999	-9999	0
25	4	2013	5.545437813	0.973333333	-9999	20.99	0
26	4	2013	1.526046515	0.973333333	-9999	-9999	0
27	4	2013	1.210862517	0.973333333	-9999	-9999	0
28	4	2013	0.759441495	0.973333333	-9999	-9999	0
29	4	2013	0.000167375	0.973333333	-9999	-9999	0
30	4	2013	0.071911983	0.973333333	-9999	-9999	0
1	5	2013	0	0.941935484	-9999	-9999	0
2	5	2013	0	0.941935484	-9999	-9999	0
3	5	2013	0	0.941935484	-9999	-9999	0
4	5	2013	0.439837188	0.941935484	-9999	-9999	0
5	5	2013	8.82E-05	0.941935484	-9999	-9999	0
6	5	2013	0	0.941935484	-9999	-9999	0
7	5	2013	0.307608634	0.941935484	-9999	-9999	0
8	5	2013	0.080440983	0.941935484	-9999	-9999	0
9	5	2013	0.230794951	0.941935484	-9999	-9999	0
10	5	2013	1.107475758	0.941935484	-9999	-9999	0
11	5	2013	2.631837606	0.941935484	-9999	-9999	0
12	5	2013	1.393994689	0.941935484	-9999	-9999	0
13	5	2013	1.486367822	0.941935484	-9999	-9999	0
14	5	2013	8.957995415	0.941935484	-9999	-9999	0
15	5	2013	0.218579337	0.941935484	-9999	-9999	0
16	5	2013	0.00045256	0.941935484	-9999	-9999	0
17	5	2013	0.017934302	0.941935484	-9999	-9999	0
18	5	2013	0.000105103	0.941935484	-9999	-9999	0
19	5	2013	0.598729312	0.941935484	-9999	-9999	0
20	5	2013	0.009479703	0.941935484	-9999	-9999	0
21	5	2013	0.000343489	0.941935484	-9999	-9999	0
22	5	2013	1.616185069	0.941935484	-9999	-9999	0
23	5	2013	6.266173363	0.941935484	-9999	-9999	0
24	5	2013	6.825475693	0.941935484	-9999	-9999	0
25	5	2013	0.033068981	0.941935484	-9999	-9999	0
26	5	2013	0.000286361	0.941935484	-9999	-9999	0
27	5	2013	0.053190093	0.941935484	-9999	-9999	0
28	5	2013	7.821004868	0.941935484	-9999	20.12	0
29	5	2013	0.216915712	0.941935484	-9999	-9999	0
30	5	2013	0.001191264	0.941935484	-9999	-9999	0
31	5	2013	3.08E-05	0.941935484	-9999	-9999	0
1	6	2013	5.14E-05	2.77	-9999	-9999	0
2	6	2013	0	2.77	-9999	-9999	0
3	6	2013	0.071417041	2.77	-9999	-9999	0
4	6	2013	0	2.77	-9999	-9999	0
5	6	2013	0	2.77	-9999	-9999	0
6	6	2013	0	2.77	-9999	-9999	0
7	6	2013	0	2.77	-9999	-9999	0
8	6	2013	0	2.77	-9999	-9999	0
9	6	2013	0	2.77	-9999	-9999	0
10	6	2013	0.001672032	2.77	-9999	-9999	0
11	6	2013	4.47E-05	2.77	-9999	-9999	0
12	6	2013	0.971989334	2.77	-9999	-9999	0
13	6	2013	0.026990948	2.77	-9999	-9999	0
14	6	2013	2.070132494	2.77	-9999	-9999	0
15	6	2013	7.261287689	2.77	-9999	-9999	0
16	6	2013	0.08174669	2.77	-9999	-9999	0
17	6	2013	0.102245443	2.77	-9999	-9999	0
18	6	2013	0.419521451	2.77	-9999	19.47	0
19	6	2013	0.001143482	2.77	-9999	-9999	0
20	6	2013	1.700955987	2.77	-9999	-9999	0
21	6	2013	3.186032295	2.77	-9999	-9999	0
22	6	2013	0.138801247	2.77	-9999	-9999	0
23	6	2013	1.873633862	2.77	-9999	-9999	0
24	6	2013	0.080184147	2.77	-9999	-9999	0
25	6	2013	0	2.77	-9999	-9999	0
26	6	2013	0.34856239	2.77	-9999	-9999	0
27	6	2013	0.541060567	2.77	-9999	-9999	0
28	6	2013	2.798830748	2.77	-9999	-9999	0
29	6	2013	4.04E-05	2.77	-9999	-9999	0
30	6	2013	0	2.77	-9999	-9999	0
1	7	2013	0	3.674193548	-9999	-9999	0
2	7	2013	2.364690542	3.674193548	-9999	-9999	0
3	7	2013	0.011439151	3.674193548	-9999	-9999	0
4	7	2013	0	3.674193548	-9999	-9999	0
5	7	2013	0	3.674193548	-9999	-9999	0
6	7	2013	0.002744452	3.674193548	-9999	-9999	0
7	7	2013	0	3.674193548	-9999	-9999	0
8	7	2013	7.29E-05	3.674193548	-9999	-9999	0
9	7	2013	0	3.674193548	-9999	-9999	0
10	7	2013	0	3.674193548	-9999	-9999	0
11	7	2013	0	3.674193548	-9999	-9999	0
12	7	2013	0	3.674193548	-9999	-9999	0
13	7	2013	0.000660561	3.674193548	-9999	-9999	0
14	7	2013	4.67E-05	3.674193548	-9999	-9999	0
15	7	2013	0	3.674193548	-9999	-9999	0
16	7	2013	0	3.674193548	-9999	-9999	0
17	7	2013	0.000575339	3.674193548	-9999	-9999	0
18	7	2013	0	3.674193548	-9999	-9999	0
19	7	2013	0	3.674193548	-9999	-9999	0
20	7	2013	0.078283302	3.674193548	-9999	-9999	0
21	7	2013	0	3.674193548	-9999	-9999	0
22	7	2013	5.286813736	3.674193548	-9999	-9999	0
23	7	2013	1.129612446	3.674193548	-9999	-9999	0
24	7	2013	4.830655575	3.674193548	-9999	-9999	0
25	7	2013	0.012345498	3.674193548	-9999	18.36	0
26	7	2013	7.29E-05	3.674193548	-9999	-9999	0
27	7	2013	4.322341919	3.674193548	-9999	-9999	0
28	7	2013	0.006990737	3.674193548	-9999	-9999	0
29	7	2013	0.784964979	3.674193548	-9999	-9999	0
30	7	2013	6.057140827	3.674193548	-9999	-9999	0
31	7	2013	0.909029186	3.674193548	-9999	-9999	0
1	8	2013	0.38496244	3.209677419	-9999	-9999	0
2	8	2013	3.163158655	3.209677419	-9999	-9999	0
3	8	2013	0.163428187	3.209677419	-9999	-9999	0
4	8	2013	0.433729649	3.209677419	-9999	-9999	0
5	8	2013	9.542780876	3.209677419	-9999	-9999	0
6	8	2013	0.076269001	3.209677419	-9999	-9999	0
7	8	2013	5.04E-05	3.209677419	-9999	-9999	0
8	8	2013	0.282196224	3.209677419	-9999	-9999	0
9	8	2013	0.165566444	3.209677419	-9999	-9999	0
10	8	2013	0.001921156	3.209677419	-9999	-9999	0
11	8	2013	0	3.209677419	-9999	-9999	0
12	8	2013	0.000144554	3.209677419	-9999	-9999	0
13	8	2013	0.000435935	3.209677419	-9999	-9999	0
14	8	2013	0.328463823	3.209677419	-9999	-9999	0
15	8	2013	0.81914711	3.209677419	-9999	-9999	0
16	8	2013	3.521034956	3.209677419	-9999	-9999	0
17	8	2013	0.004504413	3.209677419	-9999	-9999	0
18	8	2013	0	3.209677419	-9999	-9999	0
19	8	2013	0	3.209677419	-9999	-9999	0
20	8	2013	0	3.209677419	-9999	-9999	0
21	8	2013	3.384037971	3.209677419	-9999	-9999	0
22	8	2013	3.351995707	3.209677419	-9999	-9999	0
23	8	2013	0.658983231	3.209677419	-9999	-9999	0
24	8	2013	12.87081718	3.209677419	-9999	-9999	0
25	8	2013	0.000818849	3.209677419	-9999	-9999	0
26	8	2013	0.001061202	3.209677419	-9999	-9999	0
27	8	2013	0.067662142	3.209677419	-9999	-9999	0
28	8	2013	0	3.209677419	-9999	17.44	0
29	8	2013	0	3.209677419	-9999	-9999	0
30	8	2013	0.067472488	3.209677419	-9999	-9999	0
31	8	2013	0	3.209677419	-9999	-9999	0
1	9	2013	0	1.923333333	-9999	-9999	0
2	9	2013	0	1.923333333	-9999	-9999	0
3	9	2013	0.073141627	1.923333333	-9999	-9999	0
4	9	2013	0.073959969	1.923333333	-9999	-9999	0
5	9	2013	0.002524493	1.923333333	-9999	-9999	0
6	9	2013	1.979950428	1.923333333	-9999	-9999	0
7	9	2013	0.098642677	1.923333333	-9999	-9999	0
8	9	2013	0.83222127	1.923333333	-9999	-9999	0
9	9	2013	2.180010557	1.923333333	-9999	-9999	0
10	9	2013	1.424436808	1.923333333	-9999	-9999	0
11	9	2013	0.233801365	1.923333333	-9999	-9999	0
12	9	2013	3.655929804	1.923333333	-9999	-9999	0
13	9	2013	17.48060799	1.923333333	-9999	-9999	0
14	9	2013	0.187391549	1.923333333	-9999	-9999	0
15	9	2013	4.128602028	1.923333333	-9999	-9999	0
16	9	2013	0.570996225	1.923333333	-9999	-9999	0
17	9	2013	1.607737541	1.923333333	-9999	-9999	0
18	9	2013	0.000272607	1.923333333	-9999	-9999	0
19	9	2013	2.743112326	1.923333333	-9999	-9999	0
20	9	2013	0.009624661	1.923333333	-9999	-9999	0
21	9	2013	0.084725194	1.923333333	-9999	-9999	0
22	9	2013	0.198205009	1.923333333	-9999	-9999	0
23	9	2013	0.080169171	1.923333333	-9999	-9999	0
24	9	2013	0.017270271	1.923333333	-9999	-9999	0
25	9	2013	0.000644847	1.923333333	-9999	16.86	0
26	9	2013	0	1.923333333	-9999	-9999	0
27	9	2013	0.073332474	1.923333333	-9999	-9999	0
28	9	2013	0	1.923333333	-9999	-9999	0
29	9	2013	0	1.923333333	-9999	-9999	0
30	9	2013	0.073270239	1.923333333	-9999	-9999	0
1	10	2013	0.072279774	1.232258065	-9999	-9999	0
2	10	2013	0.013856636	1.232258065	-9999	-9999	0
3	10	2013	5.558716297	1.232258065	-9999	-9999	0
4	10	2013	0.071546368	1.232258065	-9999	-9999	0
5	10	2013	0.000905341	1.232258065	-9999	-9999	0
6	10	2013	0.001482102	1.232258065	-9999	-9999	0
7	10	2013	0.001139639	1.232258065	-9999	-9999	0
8	10	2013	0.000876373	1.232258065	-9999	-9999	0
9	10	2013	3.691115141	1.232258065	-9999	-9999	0
10	10	2013	6.293972015	1.232258065	-9999	-9999	0
11	10	2013	13.14736557	1.232258065	-9999	-9999	0
12	10	2013	15.24313354	1.232258065	-9999	-9999	0
13	10	2013	2.227192879	1.232258065	-9999	-9999	0
14	10	2013	0.152351871	1.232258065	-9999	-9999	0
15	10	2013	0.113709301	1.232258065	-9999	-9999	0
16	10	2013	1.956105828	1.232258065	-9999	-9999	0
17	10	2013	0.073847957	1.232258065	-9999	-9999	0
18	10	2013	0.757399142	1.232258065	-9999	-9999	0
19	10	2013	2.073836088	1.232258065	-9999	-9999	0
20	10	2013	11.44403553	1.232258065	-9999	-9999	0
21	10	2013	0.493348598	1.232258065	-9999	-9999	0
22	10	2013	8.938118935	1.232258065	-9999	-9999	0
23	10	2013	1.420629859	1.232258065	-9999	-9999	0
24	10	2013	0.934130311	1.232258065	-9999	-9999	0
25	10	2013	0.014992131	1.232258065	-9999	-9999	0
26	10	2013	4.747116089	1.232258065	-9999	-9999	0
27	10	2013	12.61031914	1.232258065	-9999	-9999	0
28	10	2013	0.181960657	1.232258065	-9999	-9999	0
29	10	2013	0.373421341	1.232258065	-9999	-9999	0
30	10	2013	0.90442121	1.232258065	-9999	-9999	0
31	10	2013	1.453230977	1.232258065	-9999	-9999	0
1	11	2013	0.506533027	0.55	-9999	-9999	0
2	11	2013	0.059537016	0.55	-9999	-9999	0
3	11	2013	12.03138828	0.55	-9999	-9999	0
4	11	2013	3.702922344	0.55	-9999	-9999	0
5	11	2013	1.553063869	0.55	-9999	-9999	0
6	11	2013	5.886662006	0.55	-9999	-9999	0
7	11	2013	0.089034587	0.55	-9999	-9999	0
8	11	2013	4.909480095	0.55	-9999	-9999	0
9	11	2013	1.194711208	0.55	-9999	-9999	0
10	11	2013	0.033329543	0.55	-9999	-9999	0
11	11	2013	4.354505539	0.55	-9999	-9999	0
12	11	2013	0.259893328	0.55	-9999	-9999	0
13	11	2013	0.794244111	0.55	-9999	-9999	0
14	11	2013	0.024701286	0.55	-9999	-9999	0
15	11	2013	0.096344762	0.55	-9999	-9999	0
16	11	2013	0.005676798	0.55	-9999	-9999	0
17	11	2013	0.67263937	0.55	-9999	-9999	0
18	11	2013	1.203200698	0.55	-9999	-9999	0
19	11	2013	1.871798873	0.55	-9999	-9999	0
20	11	2013	7.582875252	0.55	-9999	-9999	0
21	11	2013	1.166200161	0.55	-9999	-9999	0
22	11	2013	0.250141382	0.55	-9999	-9999	0
23	11	2013	1.053655028	0.55	-9999	-9999	0
24	11	2013	0.117483556	0.55	-9999	-9999	0
25	11	2013	0.03778838	0.55	-9999	-9999	0
26	11	2013	1.024365902	0.55	-9999	-9999	0
27	11	2013	0.020733634	0.55	-9999	-9999	0
28	11	2013	0.079386696	0.55	-9999	-9999	0
29	11	2013	0.313725591	0.55	-9999	-9999	0
30	11	2013	0.200462595	0.55	-9999	-9999	0
1	12	2013	0.00180968	0.441935484	-9999	-9999	0
2	12	2013	0.000343051	0.441935484	-9999	-9999	0
3	12	2013	0.003139263	0.441935484	-9999	-9999	0
4	12	2013	0.088212401	0.441935484	-9999	-9999	0
5	12	2013	0.589672208	0.441935484	-9999	-9999	0
6	12	2013	0.256945401	0.441935484	-9999	-9999	0
7	12	2013	0.162377775	0.441935484	-9999	-9999	0
8	12	2013	0.000605117	0.441935484	-9999	-9999	0
9	12	2013	0.248994023	0.441935484	-9999	-9999	0
10	12	2013	0.255447567	0.441935484	-9999	-9999	0
11	12	2013	0.153891623	0.441935484	-9999	-9999	0
12	12	2013	0.110280849	0.441935484	-9999	-9999	0
13	12	2013	1.814439058	0.441935484	-9999	-9999	0
14	12	2013	0.310818166	0.441935484	-9999	-9999	0
15	12	2013	1.097874403	0.441935484	-9999	-9999	0
16	12	2013	11.26852512	0.441935484	-9999	-9999	0
17	12	2013	2.06730175	0.441935484	-9999	-9999	0
18	12	2013	5.052364826	0.441935484	-9999	-9999	0
19	12	2013	2.097322941	0.441935484	-9999	-9999	0
20	12	2013	0.447254926	0.441935484	-9999	-9999	0
21	12	2013	2.387405157	0.441935484	-9999	-9999	0
22	12	2013	0.556435049	0.441935484	-9999	-9999	0
23	12	2013	13.18910408	0.441935484	-9999	-9999	0
24	12	2013	4.177006245	0.441935484	-9999	-9999	0
25	12	2013	2.163665295	0.441935484	-9999	-9999	0
26	12	2013	1.870066166	0.441935484	-9999	-9999	0
27	12	2013	0.017084612	0.441935484	-9999	-9999	0
28	12	2013	0.000495733	0.441935484	-9999	-9999	0
29	12	2013	0.112222381	0.441935484	-9999	-9999	0
30	12	2013	1.93027699	0.441935484	-9999	-9999	0
31	12	2013	2.995102882	0.441935484	-9999	-9999	0
1	1	2014	7.147995949	0.5	-9999	-9999	0
2	1	2014	3.099457502	0.5	-9999	-9999	0
3	1	2014	3.324141026	0.5	-9999	-9999	0
4	1	2014	0.899892449	0.5	-9999	-9999	0
5	1	2014	4.003757954	0.5	-9999	-9999	0
6	1	2014	2.665776968	0.5	-9999	-9999	0
7	1	2014	3.440309286	0.5	-9999	-9999	0
8	1	2014	1.401410818	0.5	-9999	-9999	0
9	1	2014	0.089344963	0.5	-9999	-9999	0
10	1	2014	2.65768075	0.5	-9999	-9999	0
11	1	2014	0.002047108	0.5	-9999	-9999	0
12	1	2014	2.046800852	0.5	-9999	-9999	0
